RecordID_Int,ParcelNumber,SaleDate,SaleAmount,BookPage
5592,130053000,2009-07-29T00:00:00.000Z,0,2009:3220
5593,130053000,2015-02-25T00:00:00.000Z,0,2015:536
5594,130054000,2001-12-27T00:00:00.000Z,0,834:288
5595,130054000,2002-06-20T00:00:00.000Z,180000,857:456
5596,130054000,2001-01-26T00:00:00.000Z,0,WB 45:100
5597,130054000,1975-10-31T00:00:00.000Z,39750,369:234
5598,130054100,1992-02-28T00:00:00.000Z,167000,574:864
5599,130054100,1998-06-01T00:00:00.000Z,155000,722:380
5600,130054100,1990-10-19T00:00:00.000Z,150000,0:0
5601,130055000,2014-04-17T00:00:00.000Z,360000,2014:1177
5602,130055000,1993-01-27T00:00:00.000Z,0,0:0
5603,130055000,1999-04-30T00:00:00.000Z,0,752:1
5604,130055000,1993-01-27T00:00:00.000Z,0,596:491
5605,130055100,1999-09-17T00:00:00.000Z,125000,765:751
5606,130055100,1987-08-17T00:00:00.000Z,76000,500:352
5607,130055100,1981-12-08T00:00:00.000Z,69500,425:828
5608,130056000,2010-06-14T00:00:00.000Z,290000,2010:2058
5609,130056000,1978-03-01T00:00:00.000Z,52500,0:0
5610,130056000,2007-01-16T00:00:00.000Z,0,1123:809
5611,130056000,1994-11-07T00:00:00.000Z,0,642:233
5612,130056100,2002-05-08T00:00:00.000Z,0,851:645
5613,130056100,1999-08-05T00:00:00.000Z,179000,762:483
5614,130056100,1996-08-09T00:00:00.000Z,161500,677:708
5615,130056100,1991-12-26T00:00:00.000Z,145000,0:0
5616,130056200,1992-05-29T00:00:00.000Z,149900,580:703
5617,130056200,1998-07-16T00:00:00.000Z,172500,727:143
5618,130056200,1984-11-20T00:00:00.000Z,100500,0:0
5619,130057000,2003-07-03T00:00:00.000Z,435000,918:22
5620,130057000,1978-10-05T00:00:00.000Z,0,396:864
5621,130057000,1988-03-11T00:00:00.000Z,0,WB 31:270
5622,130058000,1982-03-17T00:00:00.000Z,89000,427:473
5623,130059000,2005-10-26T00:00:00.000Z,295000,1053:330
5624,130059000,2004-02-13T00:00:00.000Z,12500,958:560
5625,130059000,1966-05-25T00:00:00.000Z,27500,277:326
5626,130059000,2016-06-15T00:00:00.000Z,625000,2016:2178
5627,130059000,1999-08-04T00:00:00.000Z,0,762:375
5628,130059000,1999-01-15T00:00:00.000Z,0,743:156
5629,130060000,1995-03-01T00:00:00.000Z,44000,648:1
5630,130060000,2009-06-01T00:00:00.000Z,562500,2009:2223
5631,130060000,1993-06-17T00:00:00.000Z,0,0:0
5632,130061000,1988-10-28T00:00:00.000Z,205000,520:270
5633,130061000,2012-09-18T00:00:00.000Z,610000,2012:4223
5634,130061000,1974-05-13T00:00:00.000Z,67500,356:311
5635,130062000,1987-08-06T00:00:00.000Z,181000,500:1
5636,130062000,1992-09-18T00:00:00.000Z,0,588:125
5637,130063000,2013-08-12T00:00:00.000Z,505000,2013:3957
5638,130063000,1992-01-21T00:00:00.000Z,0,572:615
5639,130063000,1988-01-26T00:00:00.000Z,0,506:608
5640,130064000,2002-08-08T00:00:00.000Z,389000,864:120
5641,130064000,1999-08-02T00:00:00.000Z,207000,761:709
5642,130064000,2005-09-30T00:00:00.000Z,487000,1049:438
5643,130065000,1999-12-13T00:00:00.000Z,0,771:365
5644,130065000,2016-11-02T00:00:00.000Z,651400,2016:4234
5645,130065000,1997-04-25T00:00:00.000Z,216000,692:412
5646,130065000,1978-09-05T00:00:00.000Z,90000,0:0
5647,130066000,1986-07-31T00:00:00.000Z,150000,481:52
5648,130066000,1998-11-02T00:00:00.000Z,251900,736:817
5649,130066000,1975-04-17T00:00:00.000Z,75000,0:0
5650,130067000,2003-07-09T00:00:00.000Z,368900,918:847
5651,130067000,1984-12-17T00:00:00.000Z,0,0:0
5652,130067000,1987-07-02T00:00:00.000Z,110000,498:234
5653,130068000,1990-02-21T00:00:00.000Z,165000,539:768
5654,130068000,1988-03-21T00:00:00.000Z,116500,0:0
5655,130068000,2002-07-08T00:00:00.000Z,290000,859:895
5656,130069000,2003-07-25T00:00:00.000Z,0,WB47:173
5657,130069000,1995-04-11T00:00:00.000Z,0,649:781
5658,130069000,2015-09-22T00:00:00.000Z,445000,2015:3544
5659,130069000,2009-03-17T00:00:00.000Z,0,W2009:6243
5660,130069000,1970-06-01T00:00:00.000Z,33500,0:0
5661,130070000,2014-07-03T00:00:00.000Z,491000,2014:2248
5662,130070000,1997-12-05T00:00:00.000Z,158000,708:42
5663,130070000,2006-11-21T00:00:00.000Z,435000,1117:1
5664,130070000,2002-07-08T00:00:00.000Z,265000,859:801
5665,130070000,1989-08-14T00:00:00.000Z,133500,0:0
5666,130071000,2000-06-01T00:00:00.000Z,0,782:256
5667,130071000,1987-07-16T00:00:00.000Z,277300,498:760
5668,130072000,2011-01-04T00:00:00.000Z,525000,2011:63
5669,130072000,2013-09-04T00:00:00.000Z,525000,2013:4363
5670,130072000,2005-09-02T00:00:00.000Z,525000,1046:202
5671,130072000,2016-07-27T00:00:00.000Z,614500,2016:2814
5672,130072100,2013-10-01T00:00:00.000Z,555100,2013:4894
5673,130072100,2004-06-03T00:00:00.000Z,439000,978:429
5674,130072100,2000-03-27T00:00:00.000Z,0,777:706
5675,130072100,1996-10-18T00:00:00.000Z,203500,681:803
5676,130072100,1998-12-01T00:00:00.000Z,0,739:418
5677,130072100,1996-05-23T00:00:00.000Z,0,0:0
5678,130073000,1975-01-07T00:00:00.000Z,0,362:150
5679,130073100,2009-06-01T00:00:00.000Z,0,2009:2182
5680,130073100,2009-06-01T00:00:00.000Z,0,2009:2180
5681,130073100,1984-08-23T00:00:00.000Z,175000,454:538
5682,130073100,2009-06-01T00:00:00.000Z,0,2009:2181
5683,130073100,2016-11-18T00:00:00.000Z,715000,2016:4435
5684,130074000,2009-06-01T00:00:00.000Z,0,2009:2181
5685,130074000,2009-06-01T00:00:00.000Z,0,2009:2180
5686,130074000,1994-07-01T00:00:00.000Z,216000,634:539
5687,130074000,2009-06-01T00:00:00.000Z,0,2009:2182
5688,130074000,2004-09-28T00:00:00.000Z,150000,997:173
5689,130074000,1994-06-05T00:00:00.000Z,0,0:0
5690,130074000,2016-11-16T00:00:00.000Z,190000,2016:4397
5691,130075000,2011-07-14T00:00:00.000Z,0,2011:2468
5692,130075000,1994-07-01T00:00:00.000Z,216000,634:539
5693,130075000,1994-06-05T00:00:00.000Z,0,0:0
5694,130076000,2006-09-14T00:00:00.000Z,0,1108:73
5695,130076000,1972-11-01T00:00:00.000Z,0,0:0
5696,130076000,1994-11-23T00:00:00.000Z,169000,643:170
5697,130077000,2008-11-18T00:00:00.000Z,253000,2008:5495
5698,130077000,1989-10-26T00:00:00.000Z,0,535:527
5699,130077000,2003-10-02T00:00:00.000Z,0,938:749
5700,130077000,1979-07-31T00:00:00.000Z,87000,0:0
5701,130078000,2005-08-08T00:00:00.000Z,809000,1042:206
5702,130078000,1989-05-09T00:00:00.000Z,0,385:408
5703,130078000,1977-06-29T00:00:00.000Z,120000,0:0
5704,130078000,2006-11-22T00:00:00.000Z,935000,1117:344
5705,130078000,2001-11-16T00:00:00.000Z,515000,828:801
5706,130079000,1996-02-06T00:00:00.000Z,0,0:0
5707,130079000,2001-08-31T00:00:00.000Z,350000,821:197
5708,130079000,1999-07-20T00:00:00.000Z,293500,760:456
5709,130079000,1996-06-27T00:00:00.000Z,165000,674:628
5710,130080000,2014-04-23T00:00:00.000Z,0,2014:1236
5711,130080000,1998-08-24T00:00:00.000Z,0,WB 42:202
5712,130080000,1996-10-24T00:00:00.000Z,0,160:430
5713,130080000,1998-12-02T00:00:00.000Z,196500,739:550
5714,130080000,1998-03-17T00:00:00.000Z,0,WB 41:550
5715,130080000,1998-03-17T00:00:00.000Z,0,160:430
5716,16000,1900-01-01T00:00:00.000Z,0,0:0
5717,160001000,2011-09-22T00:00:00.000Z,250000,2011:3378
5718,160001000,1931-07-23T00:00:00.000Z,3250,74:9
5719,160002000,1986-01-17T00:00:00.000Z,100000,473:411
5720,160002000,1976-02-10T00:00:00.000Z,57250,0:0
5721,160002000,2008-10-07T00:00:00.000Z,425000,2008:4957
5722,160003000,1998-05-11T00:00:00.000Z,260000,720:527
5723,160003000,1985-05-03T00:00:00.000Z,58500,462:628
5724,160003000,1962-12-18T00:00:00.000Z,15000,0:0
5725,160004000,1985-03-07T00:00:00.000Z,1591000,460:740
5726,160004000,1997-06-25T00:00:00.000Z,0,696:879
5727,160005000,1997-06-20T00:00:00.000Z,0,698:372
5728,160005000,1985-03-07T00:00:00.000Z,1591000,460:740
5729,160008000,1998-02-17T00:00:00.000Z,0,712:573
5730,160008000,2016-06-01T00:00:00.000Z,475000,2016:1920
5731,160008000,1995-10-19T00:00:00.000Z,134000,661:110
5732,160008000,1986-08-29T00:00:00.000Z,102500,0:0
5733,160009000,2004-04-30T00:00:00.000Z,225000,971:368
5734,160009000,2004-04-30T00:00:00.000Z,0,971:366
5735,160009000,2006-11-20T00:00:00.000Z,325000,1116:884
5736,160009000,1970-01-28T00:00:00.000Z,13500,314:227
5737,16001,1900-01-01T00:00:00.000Z,0,0:0
5738,160010000,1978-12-04T00:00:00.000Z,89500,398:290
5739,160010100,2001-11-30T00:00:00.000Z,0,830:440
5740,160010100,1970-12-23T00:00:00.000Z,13000,0:0
5741,160010100,1998-05-13T00:00:00.000Z,0,720:687
5742,160010100,1998-01-07T00:00:00.000Z,545000,710:229
5743,160010100,1996-08-01T00:00:00.000Z,337500,677:178
5744,160011000,1997-10-30T00:00:00.000Z,415000,706:76
5745,160011000,1999-12-29T00:00:00.000Z,0,772:439
5746,160011000,1997-08-21T00:00:00.000Z,0,0:0
5747,160012000,1981-04-06T00:00:00.000Z,143000,419:45
5748,160012000,1994-04-29T00:00:00.000Z,0,629:267
5749,160013000,1984-11-15T00:00:00.000Z,87000,457:639
5750,160013000,1983-10-31T00:00:00.000Z,0,444:124
5751,160013100,1980-07-08T00:00:00.000Z,87000,412:158
5752,160013100,2015-07-21T00:00:00.000Z,175000,2015:2660
5753,160013100,2016-06-14T00:00:00.000Z,0,2016:2158
5754,160014000,1998-01-14T00:00:00.000Z,113000,710:531
5755,160014000,2005-09-16T00:00:00.000Z,240000,1047:432
5756,160014000,1999-06-03T00:00:00.000Z,132000,755:484
5757,160014000,1986-09-10T00:00:00.000Z,68000,483:294
5758,160014000,1976-09-03T00:00:00.000Z,32000,0:0
5759,160014100,2003-04-07T00:00:00.000Z,0,900:126
5760,160014100,1994-05-16T00:00:00.000Z,0,630:347
5761,160014100,1985-04-03T00:00:00.000Z,100000,0:0
5762,160015000,1989-06-12T00:00:00.000Z,122500,529:497
5763,160015000,2017-11-15T00:00:00.000Z,425000,2017:4361
5764,160015000,1998-11-25T00:00:00.000Z,0,739:44
5765,160015000,1982-02-26T00:00:00.000Z,87000,0:0
5766,160016000,2014-05-01T00:00:00.000Z,620000,2014:1391
5767,160016000,1971-11-19T00:00:00.000Z,62500,331:488
5768,160017000,1987-08-03T00:00:00.000Z,0,WB30:554
5769,160017000,2018-03-28T00:00:00.000Z,0,2018:1025
5770,160017000,2012-04-27T00:00:00.000Z,0,W2012:137
5771,160017000,1983-12-06T00:00:00.000Z,0,WB27:205
5772,160018000,1993-05-20T00:00:00.000Z,205000,603:79
5773,160018000,1985-01-29T00:00:00.000Z,345000,0:0
5774,160018000,2009-03-24T00:00:00.000Z,550000,2009:1035
5775,160018100,1993-05-20T00:00:00.000Z,205000,603:90
5776,160018100,2009-03-24T00:00:00.000Z,550000,2009:1036
5777,160018100,1985-01-29T00:00:00.000Z,345000,0:0
5778,160019000,1900-01-01T00:00:00.000Z,0,0:0
5779,16002,1900-01-01T00:00:00.000Z,0,0:0
5780,160020000,2006-01-23T00:00:00.000Z,113000,1066:965
5781,160020000,1993-11-22T00:00:00.000Z,148000,617:507
5782,160020000,1987-06-04T00:00:00.000Z,105000,0:0
5783,160021000,1988-09-30T00:00:00.000Z,90000,519:1
5784,160021000,1970-01-06T00:00:00.000Z,14800,314:61
5785,160022000,2009-09-23T00:00:00.000Z,420000,2009:4309
5786,160022000,1957-08-15T00:00:00.000Z,40000,200:430
5787,160022000,2015-12-23T00:00:00.000Z,0,2015:4739
5788,160023000,2011-03-29T00:00:00.000Z,0,2011:1205
5789,160023000,1956-01-01T00:00:00.000Z,24000,189:147
5790,160024000,1962-12-05T00:00:00.000Z,40000,236:271
5791,160024000,1984-08-13T00:00:00.000Z,3702,453:868
5792,160025000,2004-04-15T00:00:00.000Z,0,968:425
5793,160025000,1991-07-19T00:00:00.000Z,117000,563:158
5794,160025000,2004-04-09T00:00:00.000Z,329000,967:480
5795,160025000,1989-10-03T00:00:00.000Z,0,0:0
5796,160025000,2018-02-05T00:00:00.000Z,460000,2018:439
5797,160025100,2009-09-17T00:00:00.000Z,0,W2009:6492
5798,160025100,2010-01-14T00:00:00.000Z,0,2010:177
5799,160025100,1984-08-13T00:00:00.000Z,3702,320:30
5800,160025100,1970-09-25T00:00:00.000Z,28000,0:0
5801,160026000,2006-01-09T00:00:00.000Z,0,1065:112
5802,160026000,2003-03-03T00:00:00.000Z,0,893:545
5803,160026000,1992-07-01T00:00:00.000Z,128750,583:396
5804,160026000,2006-01-09T00:00:00.000Z,0,1065:108
5805,160026000,1988-08-23T00:00:00.000Z,120000,0:0
5806,160027000,2004-05-26T00:00:00.000Z,0,WB47:769
5807,160027000,1976-06-01T00:00:00.000Z,33000,374:211
5808,160028000,1976-06-01T00:00:00.000Z,33000,374:211
5809,160028000,2004-05-26T00:00:00.000Z,0,WB47:769
5810,160029000,2014-03-06T00:00:00.000Z,0,2014:719
5811,160029000,1953-12-29T00:00:00.000Z,2200,0:0
5812,160029000,2007-11-07T00:00:00.000Z,0,1166:46
5813,160029000,1994-07-05T00:00:00.000Z,0,634:603
5814,160029000,2018-03-20T00:00:00.000Z,0,2018:916
5815,16003,1900-01-01T00:00:00.000Z,0,0:0
5816,160030000,1990-07-12T00:00:00.000Z,0,WB33:172
5817,160030000,2011-12-01T00:00:00.000Z,0,2011:4243
5818,160030000,1989-06-29T00:00:00.000Z,0,WB32:255
5819,160031000,1965-10-01T00:00:00.000Z,30000,270:92
5820,160031000,2012-11-09T00:00:00.000Z,0,W2012:391
5821,160032000,2012-03-30T00:00:00.000Z,450000,2012:1304
5822,160032000,1998-09-22T00:00:00.000Z,208000,733:596
5823,160032000,2013-05-14T00:00:00.000Z,0,2013:2235
5824,160032000,1991-01-07T00:00:00.000Z,100000,552:774
5825,160032000,1988-05-31T00:00:00.000Z,140000,0:0
5826,160033000,1992-11-25T00:00:00.000Z,0,592:422
5827,160033000,1986-12-10T00:00:00.000Z,90400,0:0
5828,160033000,2003-01-16T00:00:00.000Z,0,887:67
5829,160034000,2014-02-12T00:00:00.000Z,0,W2014:63
5830,160034000,1984-03-16T00:00:00.000Z,0,448:339
5831,160034000,2014-02-10T00:00:00.000Z,0,2014:457
5832,160034000,1995-11-01T00:00:00.000Z,0,661:735
5833,160035000,2007-01-26T00:00:00.000Z,0,1125:55
5834,160035000,1997-11-06T00:00:00.000Z,0,169:163
5835,160035000,1998-07-24T00:00:00.000Z,200000,727:609
5836,160035000,1953-01-23T00:00:00.000Z,12000,0:0
5837,160036000,1964-04-17T00:00:00.000Z,0,WB10:140
5838,160036000,1984-02-27T00:00:00.000Z,130000,447:589
5839,160037000,2004-12-29T00:00:00.000Z,0,1009:946
5840,160037000,1987-12-28T00:00:00.000Z,0,WB 31:37
5841,160037000,2001-01-11T00:00:00.000Z,500,798:274
5842,160037000,1999-10-04T00:00:00.000Z,837500,766:829
5843,160037000,1984-08-09T00:00:00.000Z,0,453:794
5844,160038000,1991-10-24T00:00:00.000Z,0,568:113
5845,160038000,1990-07-05T00:00:00.000Z,215000,545:336
5846,160038000,2013-07-02T00:00:00.000Z,0,2013:3185
5847,160038000,2017-11-15T00:00:00.000Z,5260000,2017:4373
5848,160039000,1976-08-31T00:00:00.000Z,55000,378:133
5849,16004,1900-01-01T00:00:00.000Z,0,0:0
5850,160040000,2013-11-14T00:00:00.000Z,0,2013:5545
5851,160040000,1987-02-24T00:00:00.000Z,0,491:172
5852,160040000,2013-11-14T00:00:00.000Z,0,2013:5544
5853,160040000,1979-06-08T00:00:00.000Z,0,402:670
5854,160040100,1990-02-09T00:00:00.000Z,0,539:396
5855,160040100,1994-09-09T00:00:00.000Z,188000,638:852
5856,160040200,1999-09-30T00:00:00.000Z,230000,766:578
5857,160040200,1999-12-29T00:00:00.000Z,0,772:439
5858,160040200,1994-05-23T00:00:00.000Z,190000,631:80
5859,160040200,1992-05-19T00:00:00.000Z,180000,0:0
5860,160041000,2012-11-09T00:00:00.000Z,0,W2012:391
5861,160041000,1956-10-12T00:00:00.000Z,6000,195:10
5862,160042000,2007-08-16T00:00:00.000Z,0,1156:42
5863,160042000,2007-07-30T00:00:00.000Z,360000,1153:117
5864,160042000,1994-08-16T00:00:00.000Z,88500,0:0
5865,160042000,1994-05-24T00:00:00.000Z,102250,631:204
5866,160043000,1994-09-02T00:00:00.000Z,165000,638:509
5867,160043000,1980-02-29T00:00:00.000Z,114000,0:0
5868,160043000,2005-06-27T00:00:00.000Z,0,1035:757
5869,160043100,2004-08-25T00:00:00.000Z,229000,992:758
5870,160043100,1972-12-14T00:00:00.000Z,25000,342:140
5871,160043100,2005-10-26T00:00:00.000Z,340000,1053:430
5872,160043100,2005-09-29T00:00:00.000Z,0,1049:126
5873,160043100,2004-08-19T00:00:00.000Z,0,WB47:929
5874,160043200,1988-08-18T00:00:00.000Z,65000,517:5
5875,160043200,1979-08-13T00:00:00.000Z,0,WB23:531
5876,160043300,2005-12-16T00:00:00.000Z,235000,1062:87
5877,160043300,1968-12-17T00:00:00.000Z,22500,304:78
5878,160043400,2005-09-29T00:00:00.000Z,0,1049:126
5879,160043400,1991-01-16T00:00:00.000Z,111702,553:426
5880,160043400,1986-07-30T00:00:00.000Z,0,0:0
5881,160043500,1994-05-16T00:00:00.000Z,1,630:350
5882,160043500,2003-04-07T00:00:00.000Z,0,900:126
5883,160043500,1984-09-17T00:00:00.000Z,82500,0:0
5884,160043600,1976-12-01T00:00:00.000Z,60000,0:0
5885,160043600,2005-07-25T00:00:00.000Z,0,1039:958
5886,160043600,1992-03-04T00:00:00.000Z,0,575:146
5887,160043600,2015-09-28T00:00:00.000Z,406000,2015:3619
5888,160044000,2005-07-06T00:00:00.000Z,335000,1037:513
5889,160044000,2005-07-06T00:00:00.000Z,0,1037:510
5890,160044000,1990-11-07T00:00:00.000Z,0,550:819
5891,160044000,1990-03-20T00:00:00.000Z,0,0:0
5892,160045000,1995-12-27T00:00:00.000Z,0,664:565
5893,160045000,2014-03-28T00:00:00.000Z,0,2014:983
5894,160045000,2009-02-17T00:00:00.000Z,0,2009:483
5895,160045000,2005-07-29T00:00:00.000Z,265000,1040:945
5896,160045000,1991-07-01T00:00:00.000Z,70000,0:0
5897,160046000,2014-03-28T00:00:00.000Z,0,2014:984
5898,160046000,2002-05-29T00:00:00.000Z,232000,854:238
5899,160046000,2009-02-17T00:00:00.000Z,0,2009:484
5900,160046000,1997-12-15T00:00:00.000Z,138000,708:384
5901,160046000,1991-09-20T00:00:00.000Z,97000,0:0
5902,160047000,1978-05-23T00:00:00.000Z,50000,392:621
5903,160047000,2016-06-15T00:00:00.000Z,360000,2016:2180
5904,160047000,1994-09-30T00:00:00.000Z,136000,640:396
5905,160048000,2013-09-27T00:00:00.000Z,335000,2013:4829
5906,160048000,2013-09-12T00:00:00.000Z,0,2013:4554
5907,160048000,2013-09-13T00:00:00.000Z,0,2013:4585
5908,160048000,2003-11-13T00:00:00.000Z,0,WB47:443
5909,160048000,1980-12-02T00:00:00.000Z,71000,416:239
5910,16005,1900-01-01T00:00:00.000Z,0,0:0
5911,160050000,2004-10-05T00:00:00.000Z,0,998:931
5912,160050000,1977-09-01T00:00:00.000Z,65000,387:564
5913,160052000,1986-12-23T00:00:00.000Z,74800,488:396
5914,160052000,1988-04-06T00:00:00.000Z,87000,509:629
5915,160053000,1998-11-25T00:00:00.000Z,0,739:44
5916,160053000,1983-06-24T00:00:00.000Z,85000,0:0
5917,160053000,1989-04-07T00:00:00.000Z,127500,526:586
5918,160054000,1976-12-03T00:00:00.000Z,215000,380:547
5919,160054000,2013-05-01T00:00:00.000Z,0,2013:1972
5920,160055000,1983-01-31T00:00:00.000Z,175000,435:236
5921,160055100,2007-06-01T00:00:00.000Z,350000,1144:91
5922,160055100,1977-05-12T00:00:00.000Z,30000,0:0
5923,160055100,2007-09-05T00:00:00.000Z,0,1158:450
5924,160055100,1991-12-27T00:00:00.000Z,0,571:667
5925,160056000,2000-01-07T00:00:00.000Z,200000,772:938
5926,160056000,1989-01-17T00:00:00.000Z,135000,0:0
5927,160056000,1993-04-07T00:00:00.000Z,0,599:771
5928,160057000,2012-08-16T00:00:00.000Z,0,2012:3647
5929,160057000,2004-10-14T00:00:00.000Z,0,1000:27
5930,160057000,1998-03-03T00:00:00.000Z,0,713:828
5931,160057000,1993-10-27T00:00:00.000Z,0,615:158
5932,160057000,1986-10-24T00:00:00.000Z,61000,0:0
5933,160058000,2005-11-02T00:00:00.000Z,321250,1054:479
5934,160058000,2005-09-29T00:00:00.000Z,0,1049:126
5935,160058000,1985-12-13T00:00:00.000Z,63000,0:0
5936,160058000,2006-06-07T00:00:00.000Z,0,1087:872
5937,160058000,1991-01-15T00:00:00.000Z,98000,553:410
5938,160059000,1989-04-06T00:00:00.000Z,85107,526:505
5939,160059000,2016-06-14T00:00:00.000Z,0,2016:2158
5940,160059000,1979-06-01T00:00:00.000Z,120000,402:473
5941,16006,1900-01-01T00:00:00.000Z,0,0:0
5942,160060000,1995-11-27T00:00:00.000Z,18000,663:118
5943,160060000,2015-06-03T00:00:00.000Z,261300,2015:1848
5944,160060000,2011-11-23T00:00:00.000Z,220000,2011:4152
5945,160060000,1991-11-27T00:00:00.000Z,80000,570:312
5946,160061000,1994-06-10T00:00:00.000Z,97500,632:728
5947,160061000,1997-06-30T00:00:00.000Z,107000,697:391
5948,160061000,2016-06-14T00:00:00.000Z,0,2016:2158
5949,160062000,1989-04-19T00:00:00.000Z,85107,527:147
5950,160062000,2016-06-14T00:00:00.000Z,0,2016:2158
5951,160062000,1979-06-01T00:00:00.000Z,120000,0:0
5952,160063000,1994-03-31T00:00:00.000Z,0,626:856
5953,160063000,2015-12-17T00:00:00.000Z,0,2015:4654
5954,160063000,1979-02-14T00:00:00.000Z,0,399:661
5955,160063000,2015-12-17T00:00:00.000Z,0,2015:4653
5956,160063100,2014-02-10T00:00:00.000Z,0,2014:457
5957,160063100,1995-11-01T00:00:00.000Z,0,661:735
5958,160063100,2014-02-12T00:00:00.000Z,0,W2014:63
5959,160063100,1972-08-22T00:00:00.000Z,6500,339:148
5960,160064000,1993-06-11T00:00:00.000Z,105000,604:700
5961,160064000,1970-10-02T00:00:00.000Z,31400,0:0
5962,160064000,2007-06-07T00:00:00.000Z,0,1145:80
5963,160064100,1973-05-01T00:00:00.000Z,32000,345:512
5964,160065000,2005-09-29T00:00:00.000Z,0,1049:126
5965,160065000,1994-02-09T00:00:00.000Z,0,617:752
5966,160065000,1993-11-24T00:00:00.000Z,84800,0:0
5967,160065100,1995-04-11T00:00:00.000Z,0,649:739
5968,160065100,1994-02-09T00:00:00.000Z,0,0:0
5969,160065100,2005-09-29T00:00:00.000Z,0,1049:126
5970,160066000,2007-06-07T00:00:00.000Z,0,1145:80
5971,160066000,1970-10-02T00:00:00.000Z,31400,0:0
5972,160066000,1993-06-11T00:00:00.000Z,105000,604:695
5973,160066100,2014-08-28T00:00:00.000Z,246000,2014:3071
5974,160066100,1976-08-25T00:00:00.000Z,43000,378:32
5975,160067000,1987-06-05T00:00:00.000Z,93500,496:671
5976,160067000,2016-06-14T00:00:00.000Z,0,2016:2158
5977,160067000,1990-03-01T00:00:00.000Z,91430,540:139
5978,160069000,2005-10-21T00:00:00.000Z,313150,1052:361
5979,160069000,2011-07-13T00:00:00.000Z,0,2011:2464
5980,160069000,2005-09-29T00:00:00.000Z,0,1049:126
5981,160069000,1986-08-07T00:00:00.000Z,92000,481:420
5982,160069000,1980-05-16T00:00:00.000Z,63500,0:0
5983,16007,1900-01-01T00:00:00.000Z,0,0:0
5984,160070000,2005-09-29T00:00:00.000Z,0,1049:126
5985,160070000,1990-06-19T00:00:00.000Z,82000,544:462
5986,160070000,1990-05-15T00:00:00.000Z,0,0:0
5987,160071000,1967-05-02T00:00:00.000Z,14000,0:0
5988,160071000,2005-07-28T00:00:00.000Z,0,1040:732
5989,160071000,1986-12-31T00:00:00.000Z,158000,489:227
5990,160072000,1951-11-12T00:00:00.000Z,17200,436:279
5991,160072000,2017-09-01T00:00:00.000Z,0,2017:3474
5992,160072000,2017-08-28T00:00:00.000Z,0,2017:122
5993,160073000,1992-04-30T00:00:00.000Z,98500,578:861
5994,160073000,1987-05-04T00:00:00.000Z,85500,0:0
5995,160073000,2009-10-07T00:00:00.000Z,0,2009:4543
5996,160074000,2001-12-05T00:00:00.000Z,0,831:300
5997,160074000,1992-05-20T00:00:00.000Z,117500,580:184
5998,160074000,1978-04-14T00:00:00.000Z,39500,0:0
5999,160075000,1971-08-04T00:00:00.000Z,23900,328:441
6000,160075000,1999-02-26T00:00:00.000Z,0,746:780
4001,070021000,1997-02-18T00:00:00.000Z,0,688:195
4002,070022000,2014-05-15T00:00:00.000Z,0,2014:1523
4003,070022000,2006-11-21T00:00:00.000Z,1050000,1117:86
4004,070022000,1987-06-23T00:00:00.000Z,115000,0:0
4005,070022000,2013-08-30T00:00:00.000Z,0,2013:4322
4006,070022000,1998-09-01T00:00:00.000Z,627000,731:777
4007,070022000,1993-11-24T00:00:00.000Z,475000,617:700
4008,070023000,1990-05-08T00:00:00.000Z,0,542:403
4009,070023000,2015-07-02T00:00:00.000Z,787600,2015:2409
4010,070023000,1996-06-20T00:00:00.000Z,274500,673:815
4011,070024000,2012-10-16T00:00:00.000Z,840000,2012:4652
4012,070024000,2003-09-18T00:00:00.000Z,670000,935:743
4013,070024000,1982-12-10T00:00:00.000Z,139500,433:809
4014,070024000,2012-12-11T00:00:00.000Z,0,2012:5482
4015,070024000,1998-08-06T00:00:00.000Z,450000,729:367
4016,070025000,1999-01-12T00:00:00.000Z,0,WB 42:697
4017,070025000,2010-12-08T00:00:00.000Z,0,2010:4467
4018,070026000,2007-03-29T00:00:00.000Z,0,1134:98
4019,070026000,2001-07-18T00:00:00.000Z,0,816:52
4020,070026000,2007-03-29T00:00:00.000Z,0,1134:102
4021,070026000,2006-01-06T00:00:00.000Z,0,WB48:836
4022,070026000,1991-01-16T00:00:00.000Z,0,160:255
4023,070027000,2001-07-18T00:00:00.000Z,0,816:52
4024,070027000,1951-01-01T00:00:00.000Z,13000,0:0
4025,070027000,2006-01-06T00:00:00.000Z,0,WB48:836
4026,070027000,1991-01-16T00:00:00.000Z,0,160:255
4027,070028000,1986-06-26T00:00:00.000Z,160000,479:409
4028,070028000,1980-05-28T00:00:00.000Z,110000,411:172
4029,070029000,2009-08-21T00:00:00.000Z,0,2009:3676
4030,070029000,1993-04-21T00:00:00.000Z,150000,0:0
4031,070029000,1993-07-02T00:00:00.000Z,218000,606:556
4032,070030000,2009-09-28T00:00:00.000Z,0,2009:4367
4033,070030000,2001-06-15T00:00:00.000Z,350000,812:701
4034,070030000,1982-06-07T00:00:00.000Z,0,0:0
4035,070030000,2001-07-31T00:00:00.000Z,0,817:801
4036,070030000,2000-09-12T00:00:00.000Z,182740,790:251
4037,070030000,1997-08-08T00:00:00.000Z,190000,700:450
4038,070031000,1971-06-22T00:00:00.000Z,45000,327:75
4039,070032000,2004-05-17T00:00:00.000Z,0,974:747
